0.775	5.89661042	0.592340499
0.776	5.883634686	0.606473021
0.777	5.878529404	0.619586492
0.778	5.880622456	0.627210472
0.779	5.890215158	0.631498362
0.78	5.905966015	0.63112945
0.781	5.926245643	0.625628635
0.782	5.950106373	0.616186728
0.783	5.975286332	0.602022095
0.784	6.000699832	0.583595942
0.785	6.026051858	0.55979796
0.786	6.047920222	0.534214656
0.787	6.065080037	0.50795827
0.788	6.081887274	0.480611663
0.789	6.095298239	0.453715515
0.79	6.109086105	0.423189084
0.791	6.12024568	0.389214832
0.792	6.127114229	0.355026479
0.793	6.131218518	0.322270356
0.794	6.129754129	0.290593906
0.795	6.125292167	0.260448353
0.796	6.115723398	0.233825156
0.797	6.106982791	0.207478936
0.798	6.094059852	0.183937723
0.799	6.079038426	0.160438064
0.8	6.064938012	0.13999996
